"_id","Civilité","Découverte_Akigora","Mailing","SMS","Date_de_Création","Date_Mise_à_Jour","Acceptation_CGU","Validation_Email"
"6470d8268bf9c937a0e1226c","female","autre","FALSE","FALSE","26/05/2023","02/06/2023","VRAI","TRUE"
"6470c6a28bf9c937a0e12259","female","association partenaire","FALSE","FALSE","26/05/2023","06/07/2023","VRAI","TRUE"
"647085cede81f4250f63589e","female","bouche à oreille","FALSE","FALSE","26/05/2023","02/06/2023","VRAI","TRUE"
"647075edde81f4250f635882","female","association partenaire","TRUE","TRUE","26/05/2023","28/11/2023","VRAI","TRUE"
"646fde13de81f4250f6357c0","male","autre","FALSE","FALSE","26/05/2023","07/11/2023","VRAI","TRUE"
"646f7962de81f4250f63570a","female","autre","FALSE","FALSE","25/05/2023","27/05/2023","VRAI","TRUE"
"646f62b3de81f4250f6356de","female","autre","FALSE","FALSE","25/05/2023","14/06/2023","VRAI","TRUE"
"646f59dade81f4250f6356c7","female","entreprise partenaire","FALSE","FALSE","25/05/2023","06/06/2023","VRAI","TRUE"
"646f07b6de81f4250f63561f","female","bouche à oreille","FALSE","FALSE","25/05/2023","06/06/2023","VRAI","TRUE"
"646de63fde81f4250f6354e3","male","association partenaire","TRUE","TRUE","24/05/2023","24/05/2023","VRAI","TRUE"
"646ca3e5de81f4250f635335","female","autre","FALSE","TRUE","23/05/2023","23/05/2023","VRAI","TRUE"
"646bbc907818b449e7ace4af","female","bouche à oreille","TRUE","TRUE","22/05/2023","22/05/2023","VRAI","TRUE"
"646b80357818b449e7ace48e","male","bouche à oreille","FALSE","FALSE","22/05/2023","30/05/2023","VRAI","TRUE"
"646b68807818b449e7ace454","female","bouche à oreille","FALSE","FALSE","22/05/2023","21/06/2023","VRAI","TRUE"
"646a19ef7818b449e7ace246","male","recherche web","FALSE","TRUE","21/05/2023","21/05/2023","VRAI","TRUE"
"6469f0477818b449e7ace229","male","recherche web","FALSE","FALSE","21/05/2023","21/05/2023","VRAI","TRUE"
"64690e2d7818b449e7ace06c","female","autre","FALSE","TRUE","20/05/2023","31/05/2023","VRAI","TRUE"
"64677ef67818b449e7acdea7","male","association partenaire","TRUE","TRUE","19/05/2023","19/05/2023","VRAI","TRUE"
"64676cd47818b449e7acde96","female","bouche à oreille","TRUE","FALSE","19/05/2023","19/05/2023","VRAI","TRUE"
"646645df7818b449e7acdd92","female","bouche à oreille","FALSE","FALSE","18/05/2023","18/05/2023","VRAI","TRUE"
"6464eb477818b449e7acda8c","female","recherche web","FALSE","FALSE","17/05/2023","30/05/2023","VRAI","TRUE"
"6464d3d67818b449e7acda42","male","autre","FALSE","FALSE","17/05/2023","28/08/2023","VRAI","TRUE"
"6463aa947818b449e7acd816","female","autre","FALSE","FALSE","16/05/2023","01/06/2023","VRAI","TRUE"
"64638f227818b449e7acd7d0","female","bouche à oreille","FALSE","TRUE","16/05/2023","16/05/2023","VRAI","TRUE"
"646383f27818b449e7acd7b3","female","bouche à oreille","FALSE","FALSE","16/05/2023","02/06/2023","VRAI","TRUE"
"646383ae7818b449e7acd7b1","male","bouche à oreille","FALSE","FALSE","16/05/2023","08/11/2023","VRAI","TRUE"
"64631da6f1f6ab046a9b6032","male","recherche web","TRUE","TRUE","16/05/2023","15/06/2023","VRAI","TRUE"
"6462388df1f6ab046a9b5ebd","female","association partenaire","FALSE","FALSE","15/05/2023","31/05/2023","VRAI","TRUE"
"64621792f1f6ab046a9b5e71","female","association partenaire","FALSE","TRUE","15/05/2023","29/05/2023","VRAI","TRUE"
"646213c4f1f6ab046a9b5e6e","male","autre","FALSE","FALSE","15/05/2023","16/05/2023","VRAI","TRUE"
"645e78bdf1f6ab046a9b5b83","female","autre","FALSE","TRUE","12/05/2023","12/05/2023","VRAI","TRUE"
"645e48f8f1f6ab046a9b5b03","male","autre","TRUE","FALSE","12/05/2023","12/05/2023","VRAI","TRUE"
"645e30ffa922c97c7e75b475","male","bouche à oreille","FALSE","FALSE","12/05/2023","31/08/2023","VRAI","TRUE"
"645cfe8cc684732cf68bfeec","female","autre","FALSE","FALSE","11/05/2023","11/05/2023","VRAI","TRUE"
"645ced58c684732cf68bfeb0","male","bouche à oreille","FALSE","FALSE","11/05/2023","11/05/2023","VRAI","TRUE"
"645cea65c684732cf68bfeac","female","parrainage","FALSE","FALSE","11/05/2023","12/06/2023","VRAI","TRUE"
"645b7df08eb450085c333369","female","bouche à oreille","FALSE","FALSE","10/05/2023","17/05/2023","VRAI","TRUE"
"645b65d18eb450085c3332d2","male","bouche à oreille","TRUE","TRUE","10/05/2023","28/09/2023","VRAI","TRUE"
"645aa48f8eb450085c333247","female","bouche à oreille","TRUE","TRUE","09/05/2023","06/06/2023","VRAI","TRUE"
"645a6d1c8eb450085c33321e","female","entreprise partenaire","FALSE","FALSE","09/05/2023","13/07/2023","VRAI","TRUE"
"645a5ad98eb450085c333211","male","bouche à oreille","FALSE","TRUE","09/05/2023","09/05/2023","VRAI","TRUE"
"645a43668eb450085c3331ce","male","bouche à oreille","FALSE","FALSE","09/05/2023","11/05/2023","VRAI","TRUE"
"645a40748eb450085c3331b5","female","bouche à oreille","FALSE","FALSE","09/05/2023","09/05/2023","VRAI","TRUE"
"645a1f568eb450085c33318b","male","bouche à oreille","FALSE","FALSE","09/05/2023","03/10/2023","VRAI","TRUE"
"6454b6ae8eb450085c332a3b","female","bouche à oreille","TRUE","TRUE","05/05/2023","05/05/2023","VRAI","TRUE"
"645459558eb450085c332993","female","recherche web","TRUE","FALSE","05/05/2023","05/05/2023","VRAI","TRUE"
"6454547f8eb450085c33298e","female","bouche à oreille","TRUE","FALSE","05/05/2023","05/05/2023","VRAI","TRUE"
"6453afc68eb450085c33291b","male","bouche à oreille","FALSE","FALSE","04/05/2023","29/11/2023","VRAI","TRUE"
"645357a68eb450085c332893","male","autre","FALSE","FALSE","04/05/2023","03/10/2023","VRAI","TRUE"
"645353ce8eb450085c33288f","male","bouche à oreille","FALSE","FALSE","04/05/2023","05/05/2023","VRAI","TRUE"
"6453391b8eb450085c33285e","male","recherche web","FALSE","FALSE","04/05/2023","15/05/2023","VRAI","TRUE"
"6452fb538eb450085c33283a","female","bouche à oreille","TRUE","FALSE","04/05/2023","04/05/2023","VRAI","TRUE"
"645271a58eb450085c3327c1","male","bouche à oreille","FALSE","FALSE","03/05/2023","06/08/2023","VRAI","TRUE"
"645215ba8eb450085c33262b","female","bouche à oreille","FALSE","FALSE","03/05/2023","06/07/2023","VRAI","TRUE"
"645209378eb450085c33260f","male","recherche web","FALSE","FALSE","03/05/2023","15/05/2023","VRAI","TRUE"
"6450e05f8eb450085c3323fb","male","recherche web","FALSE","TRUE","02/05/2023","25/10/2023","VRAI","TRUE"
"644f7b408eb450085c33228d","male","autre","FALSE","TRUE","01/05/2023","01/05/2023","VRAI","TRUE"
"644bd3498eb450085c331ebb","female","entreprise partenaire","FALSE","FALSE","28/04/2023","27/07/2023","VRAI","TRUE"
"644bc7858eb450085c331e9f","male","bouche à oreille","FALSE","TRUE","28/04/2023","22/05/2023","VRAI","TRUE"
"644b89f68eb450085c331e54","male","autre","TRUE","TRUE","28/04/2023","28/04/2023","VRAI","TRUE"
"644ad9c28eb450085c331dc4","male","recherche web","FALSE","TRUE","27/04/2023","27/04/2023","VRAI","TRUE"
"644a87308eb450085c331d61","female","bouche à oreille","FALSE","FALSE","27/04/2023","16/10/2023","VRAI","TRUE"
"644a7a278eb450085c331d28","male","autre","FALSE","FALSE","27/04/2023","01/06/2023","VRAI","TRUE"
"644a4b698eb450085c331c4e","male","autre","FALSE","FALSE","27/04/2023","08/06/2023","VRAI","TRUE"
"644a41ce8eb450085c331bf7","male","autre","FALSE","FALSE","27/04/2023","01/12/2023","VRAI","TRUE"
"6448f9b1ac36522eab56d1ae","male","autre","FALSE","TRUE","26/04/2023","26/04/2023","VRAI","TRUE"
"6448e2eaac36522eab56d189","female","autre","FALSE","TRUE","26/04/2023","17/08/2023","VRAI","TRUE"
"6446cf02ac36522eab56cdc4","male","recherche web","FALSE","FALSE","24/04/2023","24/04/2023","VRAI","TRUE"
"6446537dac36522eab56ccea","male","bouche à oreille","FALSE","FALSE","24/04/2023","24/04/2023","VRAI","TRUE"
"6446498aac36522eab56ccde","male","autre","TRUE","TRUE","24/04/2023","02/05/2023","VRAI","TRUE"
"64428c7d35958379464a224e","male","bouche à oreille","TRUE","TRUE","21/04/2023","16/05/2023","VRAI","TRUE"
"643eb41435958379464a1d8d","male","autre","TRUE","FALSE","18/04/2023","27/06/2023","VRAI","TRUE"
"643d864a4a85ab5a973a2bd9","female","parrainage","FALSE","FALSE","17/04/2023","14/11/2023","VRAI","TRUE"
"643b2f75c5fb5b42f45c32e4","female","recherche web","FALSE","FALSE","16/04/2023","04/12/2023","VRAI","TRUE"
"643977afc5fb5b42f45c3114","male","bouche à oreille","FALSE","FALSE","14/04/2023","19/04/2023","VRAI","TRUE"
"64380c0827661b7a17301676","male","bouche à oreille","FALSE","FALSE","13/04/2023","21/04/2023","VRAI","TRUE"
"6437b7358d41ed32e87705ec","female","bouche à oreille","TRUE","FALSE","13/04/2023","22/06/2023","VRAI","TRUE"
"64379a4a8d41ed32e87705a9","male","bouche à oreille","FALSE","FALSE","13/04/2023","07/08/2023","VRAI","TRUE"
"6436d0c48d41ed32e87704fd","male","recherche web","FALSE","TRUE","12/04/2023","23/08/2023","VRAI","TRUE"
"64345e7f95cfbe13649d4061","male","recherche web","FALSE","FALSE","10/04/2023","25/11/2023","VRAI","TRUE"
"64343e9195cfbe13649d4055","male","autre","FALSE","FALSE","10/04/2023","10/04/2023","VRAI","TRUE"
"6433d61395cfbe13649d4023","male","parrainage","FALSE","FALSE","10/04/2023","07/06/2023","VRAI","TRUE"
"6432ddc495cfbe13649d3f88","female","autre","FALSE","FALSE","09/04/2023","19/04/2023","VRAI","TRUE"
"642feec695cfbe13649d3d00","male","bouche à oreille","TRUE","TRUE","07/04/2023","30/10/2023","VRAI","TRUE"
"642df50b9f46956268c3486a","female","recherche web","FALSE","FALSE","06/04/2023","07/04/2023","VRAI","TRUE"
"642d358ffe615a08c22b6a5c","female","recherche web","FALSE","FALSE","05/04/2023","30/11/2023","VRAI","TRUE"
"642be7e5fe615a08c22b68bb","female","autre","FALSE","FALSE","04/04/2023","30/05/2023","VRAI","TRUE"
"642aedbffe615a08c22b6763","male","autre","FALSE","FALSE","03/04/2023","27/04/2023","VRAI","TRUE"
"642ade19fe615a08c22b6739","male","bouche à oreille","TRUE","TRUE","03/04/2023","03/04/2023","VRAI","TRUE"
"642adcd0fe615a08c22b6732","female","bouche à oreille","TRUE","TRUE","03/04/2023","07/04/2023","VRAI","TRUE"
"642aca8efe615a08c22b66f7","female","autre","FALSE","TRUE","03/04/2023","26/04/2023","VRAI","TRUE"
"64271af3f0cd0f064c1f045f","male","bouche à oreille","TRUE","FALSE","31/03/2023","31/03/2023","VRAI","TRUE"
"6426f90ef0cd0f064c1f03fd","male","recherche web","FALSE","TRUE","31/03/2023","04/04/2023","VRAI","TRUE"
"6426984918aa0344da152b72","female","autre","TRUE","FALSE","31/03/2023","10/04/2023","VRAI","TRUE"
"6425b81a18aa0344da152ae5","male","bouche à oreille","FALSE","FALSE","30/03/2023","30/03/2023","VRAI","TRUE"
"6425b49918aa0344da152ad9","female","recherche web","FALSE","FALSE","30/03/2023","30/03/2023","VRAI","TRUE"
"6425b41718aa0344da152ad6","female","bouche à oreille","FALSE","FALSE","30/03/2023","30/03/2023","VRAI","TRUE"
"6425b36c18aa0344da152ad4","female","bouche à oreille","FALSE","FALSE","30/03/2023","30/03/2023","VRAI","TRUE"
"6425b29f18aa0344da152ad1","female","bouche à oreille","FALSE","FALSE","30/03/2023","30/03/2023","VRAI","TRUE"
"64257f4918aa0344da152a2c","female","recherche web","FALSE","FALSE","30/03/2023","03/04/2023","VRAI","TRUE"
"64256db418aa0344da1529f8","female","bouche à oreille","FALSE","FALSE","30/03/2023","08/09/2023","VRAI","TRUE"
"642562aa18aa0344da1529e3","male","autre","FALSE","FALSE","30/03/2023","30/03/2023","VRAI","TRUE"
"64254c6218aa0344da1529b8","male","autre","FALSE","FALSE","30/03/2023","23/08/2023","VRAI","TRUE"
"64248cac18aa0344da152862","female","bouche à oreille","FALSE","FALSE","29/03/2023","26/10/2023","VRAI","TRUE"
"642488f518aa0344da152855","male","recherche web","TRUE","TRUE","29/03/2023","29/03/2023","VRAI","TRUE"
"64240ef518aa0344da152744","male","autre","FALSE","FALSE","29/03/2023","01/12/2023","VRAI","TRUE"
"6423e0ce18aa0344da15269f","male","bouche à oreille","FALSE","FALSE","29/03/2023","06/06/2023","VRAI","TRUE"
"6421d09418aa0344da1523a2","male","bouche à oreille","TRUE","FALSE","27/03/2023","27/03/2023","VRAI","TRUE"
"642194b4d09d560320d2b5cb","female","bouche à oreille","FALSE","FALSE","27/03/2023","27/03/2023","VRAI","TRUE"
"64216cc7d09d560320d2aff6","female","bouche à oreille","FALSE","FALSE","27/03/2023","27/03/2023","VRAI","TRUE"
"642149afd09d560320d2afb4","male","recherche web","TRUE","FALSE","27/03/2023","27/03/2023","VRAI","TRUE"
"641df8dad09d560320d2ad4e","male","bouche à oreille","FALSE","FALSE","24/03/2023","24/04/2023","VRAI","TRUE"
"641de13fd09d560320d2ad43","female","bouche à oreille","FALSE","FALSE","24/03/2023","05/05/2023","VRAI","TRUE"
"641d5fb6d09d560320d2abb1","male","autre","FALSE","FALSE","24/03/2023","24/03/2023","VRAI","TRUE"
"641d59f1d09d560320d2ab8f","male","association partenaire","FALSE","FALSE","24/03/2023","24/03/2023","VRAI","TRUE"
"641c6548d09d560320d2aa5e","male","autre","FALSE","FALSE","23/03/2023","23/11/2023","VRAI","TRUE"
"641c16ccd09d560320d2a975","female","bouche à oreille","FALSE","FALSE","23/03/2023","23/03/2023","VRAI","TRUE"
"641c0f8ed09d560320d2a953","female","autre","FALSE","FALSE","23/03/2023","01/06/2023","VRAI","TRUE"
"641b4ce6d09d560320d2a8e6","female","bouche à oreille","FALSE","FALSE","22/03/2023","12/11/2023","VRAI","TRUE"
"641b1bbad09d560320d2a8ab","female","entreprise partenaire","TRUE","TRUE","22/03/2023","22/03/2023","VRAI","TRUE"
"641ada69d09d560320d2a84c","female","autre","FALSE","FALSE","22/03/2023","31/03/2023","VRAI","TRUE"
"641ac92cd09d560320d2a7f7","male","entreprise partenaire","TRUE","TRUE","22/03/2023","22/03/2023","VRAI","TRUE"
"6419a616d09d560320d2a6c7","female","autre","FALSE","FALSE","21/03/2023","21/03/2023","VRAI","TRUE"
"64198ba6d09d560320d2a6a2","female","autre","FALSE","TRUE","21/03/2023","10/10/2023","VRAI","TRUE"
"64195d2ad09d560320d2a64b","male","recherche web","FALSE","TRUE","21/03/2023","18/10/2023","VRAI","TRUE"
"6418b3bbd09d560320d2a5f2","female","bouche à oreille","FALSE","FALSE","20/03/2023","19/10/2023","VRAI","TRUE"
"641872afb7d2e67417912d20","female","autre","FALSE","FALSE","20/03/2023","20/03/2023","VRAI","TRUE"
"64183661b7d2e67417912667","male","recherche web","FALSE","FALSE","20/03/2023","02/05/2023","VRAI","TRUE"
"6415e51d43068357ef842a62","female","entreprise partenaire","TRUE","FALSE","18/03/2023","08/09/2023","VRAI","TRUE"
"64144f0543068357ef84281a","female","autre","FALSE","FALSE","17/03/2023","17/03/2023","VRAI","TRUE"
"64144ed843068357ef842817","male","bouche à oreille","TRUE","FALSE","17/03/2023","24/03/2023","VRAI","TRUE"
"6414156443068357ef842745","male","parrainage","TRUE","TRUE","17/03/2023","31/05/2023","VRAI","TRUE"
"641343ef43068357ef8426af","male","bouche à oreille","FALSE","TRUE","16/03/2023","01/06/2023","VRAI","TRUE"
"641312d843068357ef8425cd","female","recherche web","FALSE","FALSE","16/03/2023","16/03/2023","VRAI","TRUE"
"64130db443068357ef8425c1","male","bouche à oreille","FALSE","FALSE","16/03/2023","03/10/2023","VRAI","TRUE"
"6413083d43068357ef8425bc","male","bouche à oreille","FALSE","FALSE","16/03/2023","19/04/2023","VRAI","TRUE"
"641218f943068357ef842467","female","autre","FALSE","FALSE","15/03/2023","17/04/2023","VRAI","TRUE"
"6411d48b43068357ef8423c9","male","bouche à oreille","TRUE","FALSE","15/03/2023","15/03/2023","VRAI","TRUE"
"6411b89643068357ef8423aa","female","parrainage","FALSE","FALSE","15/03/2023","02/10/2023","VRAI","TRUE"
"640f608bad121b1000e29a8c","male","association partenaire","FALSE","FALSE","13/03/2023","26/06/2023","VRAI","TRUE"
"640f5a2cad121b1000e29a80","male","bouche à oreille","TRUE","TRUE","13/03/2023","13/03/2023","VRAI","TRUE"
"640f3974ad121b1000e29a37","male","bouche à oreille","FALSE","FALSE","13/03/2023","04/12/2023","VRAI","TRUE"
"640f1b99ad121b1000e299f5","female","autre","TRUE","TRUE","13/03/2023","13/03/2023","VRAI","TRUE"
"640eded4ad121b1000e29937","male","recherche web","FALSE","FALSE","13/03/2023","18/08/2023","VRAI","TRUE"
"640c693fad121b1000e2979c","male","autre","TRUE","TRUE","11/03/2023","07/09/2023","VRAI","TRUE"
"640b3416ad121b1000e296ac","male","bouche à oreille","FALSE","TRUE","10/03/2023","10/03/2023","VRAI","TRUE"
"640b1034ad121b1000e29686","female","autre","FALSE","FALSE","10/03/2023","01/07/2023","VRAI","TRUE"
"640afcf9ad121b1000e2963d","male","autre","FALSE","TRUE","10/03/2023","21/03/2023","VRAI","TRUE"
"640ae8f4ad121b1000e295ea","female","bouche à oreille","TRUE","TRUE","10/03/2023","02/10/2023","VRAI","TRUE"
"640a0cbbad121b1000e2954d","male","autre","FALSE","TRUE","09/03/2023","09/03/2023","VRAI","TRUE"
"640a0738ad121b1000e2953f","male","autre","TRUE","FALSE","09/03/2023","14/03/2023","VRAI","TRUE"
"6409e1f4ad121b1000e2945b","female","bouche à oreille","FALSE","FALSE","09/03/2023","22/11/2023","VRAI","TRUE"
"6409bc6cad121b1000e29361","female","autre","FALSE","FALSE","09/03/2023","09/03/2023","VRAI","TRUE"
"6409b0b7ad121b1000e2932f","male","autre","TRUE","FALSE","09/03/2023","09/03/2023","VRAI","TRUE"
"6409ad85ad121b1000e29325","female","autre","FALSE","FALSE","09/03/2023","30/03/2023","VRAI","TRUE"
"6408a97fad121b1000e29151","female","autre","FALSE","TRUE","08/03/2023","19/06/2023","VRAI","TRUE"
"6408970bad121b1000e2911d","male","recherche web","FALSE","FALSE","08/03/2023","08/03/2023","VRAI","TRUE"
"64087cd0ad121b1000e290e5","male","parrainage","FALSE","FALSE","08/03/2023","08/03/2023","VRAI","TRUE"
"64084608ad121b1000e29057","male","parrainage","FALSE","FALSE","08/03/2023","16/03/2023","VRAI","TRUE"
"640777e0ad121b1000e28f1d","female","bouche à oreille","FALSE","FALSE","07/03/2023","21/03/2023","VRAI","TRUE"
"64071976ad121b1000e28dd5","male","autre","FALSE","FALSE","07/03/2023","19/07/2023","VRAI","TRUE"
"6405d6f9ad121b1000e28c3d","female","bouche à oreille","TRUE","FALSE","06/03/2023","06/03/2023","VRAI","TRUE"
"640374e5ad121b1000e289f0","male","bouche à oreille","TRUE","TRUE","04/03/2023","04/03/2023","VRAI","TRUE"
"6401f1f8410cf44bb0d4c13b","female","autre","FALSE","FALSE","03/03/2023","03/03/2023","VRAI","TRUE"
"6401c121410cf44bb0d4c0ff","male","association partenaire","TRUE","TRUE","03/03/2023","03/03/2023","VRAI","TRUE"
"6400b8a3410cf44bb0d4bf98","male","bouche à oreille","FALSE","TRUE","02/03/2023","02/03/2023","VRAI","TRUE"
"6400b4e8410cf44bb0d4bf96","female","autre","FALSE","FALSE","02/03/2023","02/03/2023","VRAI","TRUE"
"6400a85e410cf44bb0d4bf82","male","autre","FALSE","FALSE","02/03/2023","10/03/2023","VRAI","TRUE"
"64009823410cf44bb0d4bf76","male","autre","FALSE","FALSE","02/03/2023","08/03/2023","VRAI","TRUE"
"64007b5e410cf44bb0d4bf4d","female","autre","FALSE","FALSE","02/03/2023","17/06/2023","VRAI","TRUE"
"63ff8dc6410cf44bb0d4be53","male","autre","TRUE","TRUE","01/03/2023","01/03/2023","VRAI","TRUE"
"63ff7d96410cf44bb0d4be34","female","bouche à oreille","FALSE","FALSE","01/03/2023","01/03/2023","VRAI","TRUE"
"63ff71d3410cf44bb0d4be26","female","association partenaire","FALSE","FALSE","01/03/2023","03/03/2023","VRAI","TRUE"
"63ff3fe6410cf44bb0d4bdb3","female","recherche web","FALSE","FALSE","01/03/2023","01/03/2023","VRAI","TRUE"
"63fe2ac0410cf44bb0d4bc41","female","autre","FALSE","TRUE","28/02/2023","04/04/2023","VRAI","TRUE"
"63fe0c9998256507fb7565e4","male","bouche à oreille","FALSE","FALSE","28/02/2023","28/02/2023","VRAI","TRUE"
"63fdfc8598256507fb7565ad","male","recherche web","FALSE","FALSE","28/02/2023","28/02/2023","VRAI","TRUE"
"63fcc2669409a015887023fb","male","entreprise partenaire","TRUE","FALSE","27/02/2023","27/02/2023","VRAI","TRUE"
"63fc7ae893913d10765a3b57","female","bouche à oreille","TRUE","TRUE","27/02/2023","10/11/2023","VRAI","TRUE"
"63fb82b27eeabc22ed2a1bb1","female","bouche à oreille","FALSE","FALSE","26/02/2023","26/02/2023","VRAI","TRUE"
"63fb53907eeabc22ed2a1b84","female","bouche à oreille","FALSE","TRUE","26/02/2023","29/03/2023","VRAI","TRUE"
"63fb2d887eeabc22ed2a1b5c","male","recherche web","FALSE","FALSE","26/02/2023","27/02/2023","VRAI","TRUE"
"63f8d9457eeabc22ed2a0f8b","male","recherche web","FALSE","TRUE","24/02/2023","16/03/2023","VRAI","TRUE"
"63f889097eeabc22ed2a0f22","female","bouche à oreille","TRUE","TRUE","24/02/2023","28/10/2023","VRAI","TRUE"
"63f7f07c7eeabc22ed2a0eb5","male","bouche à oreille","FALSE","FALSE","24/02/2023","24/06/2023","VRAI","TRUE"
"63f788217eeabc22ed2a0e40","female","parrainage","FALSE","FALSE","23/02/2023","03/11/2023","VRAI","TRUE"
"63f76f567eeabc22ed2a0de9","male","bouche à oreille","FALSE","FALSE","23/02/2023","23/02/2023","VRAI","TRUE"
"63f729c47eeabc22ed2a0d4d","male","autre","TRUE","TRUE","23/02/2023","23/02/2023","VRAI","TRUE"
"63f657587eeabc22ed2a0c6b","female","bouche à oreille","TRUE","TRUE","22/02/2023","22/02/2023","VRAI","TRUE"
"63f621cceae8bb0eff624f90","female","autre","FALSE","TRUE","22/02/2023","14/06/2023","VRAI","TRUE"
"63f62115eae8bb0eff624f8b","male","parrainage","FALSE","FALSE","22/02/2023","16/10/2023","VRAI","TRUE"
"63f61ddceae8bb0eff624f87","female","bouche à oreille","TRUE","TRUE","22/02/2023","16/03/2023","VRAI","TRUE"
"63f5ffaeeae8bb0eff624f50","male","bouche à oreille","TRUE","TRUE","22/02/2023","04/04/2023","VRAI","TRUE"
"63f5deaa3679985c6148acc8","male","autre","FALSE","FALSE","22/02/2023","13/10/2023","VRAI","TRUE"
"63f53a3e3679985c6148ac1e","female","parrainage","TRUE","TRUE","21/02/2023","23/02/2023","VRAI","TRUE"
"63f4df6e2340114f10bf7d23","male","recherche web","TRUE","TRUE","21/02/2023","22/02/2023","VRAI","TRUE"
"63f4cca4be74f3780363bfb4","male","autre","FALSE","FALSE","21/02/2023","28/08/2023","VRAI","TRUE"
"63f4c1cfbe74f3780363bf8b","female","autre","FALSE","FALSE","21/02/2023","06/06/2023","VRAI","TRUE"
"63f4b926be74f3780363bf80","female","bouche à oreille","FALSE","FALSE","21/02/2023","06/04/2023","VRAI","TRUE"
"63f49c20be74f3780363bf2f","female","entreprise partenaire","FALSE","FALSE","21/02/2023","21/02/2023","VRAI","TRUE"
"63f48cb8be74f3780363beec","male","bouche à oreille","FALSE","TRUE","21/02/2023","21/02/2023","VRAI","TRUE"
"63f3949cbe74f3780363bd2b","male","autre","FALSE","TRUE","20/02/2023","20/02/2023","VRAI","TRUE"
"63f38ba5be74f3780363bd0e","female","autre","FALSE","FALSE","20/02/2023","28/11/2023","VRAI","TRUE"
"63f37db6be74f3780363bcc0","male","recherche web","FALSE","FALSE","20/02/2023","25/10/2023","VRAI","TRUE"
"63f351bfbe74f3780363bc0b","male","bouche à oreille","TRUE","TRUE","20/02/2023","10/11/2023","VRAI","TRUE"
"63f343c4be74f3780363bbcd","male","entreprise partenaire","TRUE","FALSE","20/02/2023","02/06/2023","VRAI","TRUE"
"63f33402be74f3780363bb68","female","autre","TRUE","TRUE","20/02/2023","11/09/2023","VRAI","TRUE"
"63f1e434be74f3780363ba6b","male","recherche web","FALSE","TRUE","19/02/2023","08/08/2023","VRAI","TRUE"
"63ef9199be74f3780363b79e","male","bouche à oreille","FALSE","TRUE","17/02/2023","09/10/2023","VRAI","TRUE"
"63ef8da2be74f3780363b794","male","bouche à oreille","FALSE","FALSE","17/02/2023","24/02/2023","VRAI","TRUE"
"63ef6490be74f3780363b6eb","male","bouche à oreille","FALSE","FALSE","17/02/2023","17/02/2023","VRAI","TRUE"
"63ef3b90c21e125db591d156","male","bouche à oreille","FALSE","FALSE","17/02/2023","22/02/2023","VRAI","TRUE"
"63eddf2fc21e125db591cddb","female","autre","FALSE","FALSE","16/02/2023","16/02/2023","VRAI","TRUE"
"63ed082fc21e125db591cb7b","male","autre","TRUE","FALSE","15/02/2023","08/06/2023","VRAI","TRUE"
"63eca6dec21e125db591ca3e","male","bouche à oreille","FALSE","TRUE","15/02/2023","15/02/2023","VRAI","TRUE"
"63ebdeecc21e125db591c917","female","autre","FALSE","FALSE","14/02/2023","21/02/2023","VRAI","TRUE"
"63eb98e8c21e125db591c8ed","female","recherche web","FALSE","FALSE","14/02/2023","08/03/2023","VRAI","TRUE"
"63eb7da9c21e125db591c87c","male","autre","FALSE","FALSE","14/02/2023","19/10/2023","VRAI","TRUE"
"63e9f68579991a5c33ff6de5","male","autre","FALSE","FALSE","13/02/2023","29/11/2023","VRAI","TRUE"
"63e7d83379991a5c33ff6a19","male","recherche web","TRUE","TRUE","11/02/2023","11/02/2023","VRAI","TRUE"
"63e7539479991a5c33ff69c4","female","autre","FALSE","FALSE","11/02/2023","11/02/2023","VRAI","TRUE"
"63e678fc79991a5c33ff6938","male","bouche à oreille","FALSE","FALSE","10/02/2023","01/03/2023","VRAI","TRUE"
"63e54bb779991a5c33ff6786","male","autre","FALSE","FALSE","09/02/2023","17/02/2023","VRAI","TRUE"
"63e5185d79991a5c33ff6750","male","autre","TRUE","TRUE","09/02/2023","20/02/2023","VRAI","TRUE"
"63e5016d79991a5c33ff66cd","male","bouche à oreille","FALSE","FALSE","09/02/2023","02/11/2023","VRAI","TRUE"
"63e4c62e79991a5c33ff664d","male","autre","FALSE","FALSE","09/02/2023","01/03/2023","VRAI","TRUE"
"63e400c179991a5c33ff64ef","male","bouche à oreille","FALSE","FALSE","08/02/2023","08/11/2023","VRAI","TRUE"
"63e3b08a79991a5c33ff648d","male","autre","FALSE","FALSE","08/02/2023","08/02/2023","VRAI","TRUE"
"63e380f179991a5c33ff62a3","male","bouche à oreille","TRUE","FALSE","08/02/2023","08/02/2023","VRAI","TRUE"
"63e36a6a79991a5c33ff6261","female","autre","FALSE","FALSE","08/02/2023","27/06/2023","VRAI","TRUE"
"63e271900836560f1873869d","male","autre","FALSE","FALSE","07/02/2023","08/02/2023","VRAI","TRUE"
"63e0fe370836560f187383d3","male","association partenaire","FALSE","FALSE","06/02/2023","07/11/2023","VRAI","TRUE"
"63e0ce8c0836560f1873834c","male","bouche à oreille","TRUE","FALSE","06/02/2023","17/05/2023","VRAI","TRUE"
"63dd280b9db7350d41863dc3","female","bouche à oreille","TRUE","TRUE","03/02/2023","03/02/2023","VRAI","TRUE"
